"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Koude Dranken";"Fanta";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fristi";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"22.00";"71.50";"65.56";"5.94";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"14.00";"45.50";"41.72";"3.78";"9.00";"0.00"
"Koude Dranken";"Rivella ";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"14.00";"49.00";"44.94";"4.06";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"10.00";"35.00";"32.10";"2.90";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Tonic";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"6.00";"28.50";"26.16";"2.34";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"8.00";"30.00";"27.52";"2.48";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"12.00";"143.40";"131.52";"11.88";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snacks";"Ketchup zakje";"1.00";"0.75";"0.69";"0.06";"9.00";"0.00"
"Snacks";"Kroket";"8.00";"30.40";"27.92";"2.48";"9.00";"0.00"
"Snacks";"Mosterd zakje";"1.00";"0.50";"0.46";"0.04";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"8.00";"60.00";"55.04";"4.96";"9.00";"0.00"
"Soepen";"Tomatensoep";"11.00";"76.45";"70.16";"6.29";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"54.00";"189.00";"173.34";"15.66";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Warme Dranken";"Koffie";"36.00";"117.00";"107.28";"9.72";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"16.00";"68.00";"62.40";"5.60";"9.00";"0.00"
"Warme Dranken";"Thee";"19.00";"61.75";"56.62";"5.13";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"4.00";"27.80";"22.96";"4.84";"21.00";"0.00"
"Wraps";"Wrap Zalm";"19.00";"137.75";"126.35";"11.40";"9.00";"0.00"
