"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Koude Dranken";"Chaudfontaine Blauw PET";"11.00";"36.85";"33.77";"3.08";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Chocomel";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"12.00";"38.19";"35.02";"3.17";"9.00";"0.81"
"Koude Dranken";"Coca Cola Zero";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fanta";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fristi";"2.00";"5.69";"5.22";"0.47";"9.00";"0.81"
"Koude Dranken";"Fuze Tea - Green";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Pink Aromatic Berries";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"11.00";"38.50";"35.31";"3.19";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"8.00";"28.00";"25.68";"2.32";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Tonic";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"1.00";"4.75";"4.36";"0.39";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"5.00";"3.75";"3.45";"0.30";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"20.00";"150.00";"137.60";"12.40";"9.00";"0.00"
"Soepen";"Tomatensoep";"15.00";"104.25";"95.70";"8.55";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"62.00";"217.00";"199.02";"17.98";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"5.00";"22.50";"20.65";"1.85";"9.00";"0.00"
"Warme Dranken";"Koffie";"63.00";"203.12";"186.25";"16.87";"9.00";"1.63"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"17.00";"72.25";"66.30";"5.95";"9.00";"0.00"
"Warme Dranken";"Thee";"17.00";"55.25";"50.66";"4.59";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"5.00";"19.75";"18.10";"1.65";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"8.00";"31.60";"28.96";"2.64";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Rode Wijn - Mr Paul | Merlot";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"14.00";"101.50";"93.10";"8.40";"9.00";"0.00"
