"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Koude Dranken";"Coca Cola Zero";"9.00";"28.60";"26.23";"2.37";"9.00";"0.65"
"Koude Dranken";"Fanta";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"11.70";"10.74";"0.96";"9.00";"1.30"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"12.00";"42.00";"38.52";"3.48";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"7.00";"23.80";"21.83";"1.97";"9.00";"0.70"
"Koude Dranken";"Schulp | Appel/Kersen";"5.00";"16.10";"14.77";"1.33";"9.00";"1.40"
"Koude Dranken";"Schulp | Sinaasappel";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Tonic";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"1.00";"4.75";"4.36";"0.39";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"4.00";"14.25";"13.07";"1.18";"9.00";"0.75"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"2.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"4.00";"47.80";"43.84";"3.96";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"4.00";"3.00";"2.76";"0.24";"9.00";"0.00"
"Snacks";"Kroket";"5.00";"17.48";"16.05";"1.43";"9.00";"1.52"
"Snacks";"Mosterd zakje";"4.00";"2.00";"1.84";"0.16";"9.00";"0.00"
"Snoep";"Chips";"1.00";"1.56";"1.43";"0.13";"9.00";"0.39"
"Soepen";"Seizoenssoep";"20.00";"148.50";"136.22";"12.28";"9.00";"1.50"
"Soepen";"Tomatensoep";"22.00";"145.95";"133.96";"11.99";"9.00";"6.95"
"Warme Dranken";"Cappuccino";"67.00";"230.30";"211.23";"19.07";"9.00";"4.20"
"Warme Dranken";"Dubbele Espresso ";"1.00";"3.60";"3.30";"0.30";"9.00";"0.90"
"Warme Dranken";"Koffie";"54.00";"170.30";"156.20";"14.10";"9.00";"5.20"
"Warme Dranken";"Koffie Verkeerd";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"12.00";"48.45";"44.46";"3.99";"9.00";"2.55"
"Warme Dranken";"Thee";"20.00";"65.00";"59.60";"5.40";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"9.00";"35.55";"32.58";"2.97";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"5.00";"19.75";"18.10";"1.65";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Wijn";"Rode Wijn - Mr Paul | Merlot";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"1.00";"5.56";"4.60";"0.96";"21.00";"1.39"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"3.00";"20.85";"17.22";"3.63";"21.00";"0.00"
"Wraps";"Wrap Zalm";"16.00";"116.00";"106.40";"9.60";"9.00";"0.00"
