"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"9.00";"67.50";"61.92";"5.58";"9.00";"0.00"
"Soepen";"Tomatensoep";"16.00";"111.20";"102.08";"9.12";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"47.00";"164.50";"150.87";"13.63";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Warme Dranken";"Koffie";"29.00";"94.25";"86.42";"7.83";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"10.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Warme Dranken";"Thee";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Moezel Wijn";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"16.00";"116.00";"106.40";"9.60";"9.00";"0.00"
