"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Snacks";"Kroket";"6.00";"22.04";"20.24";"1.80";"9.00";"0.76"
"Snacks";"Mosterd zakje";"2.00";"1.00";"0.92";"0.08";"9.00";"0.00"
"Snoep";"Chips";"5.00";"8.97";"8.23";"0.74";"9.00";"0.78"
"Soepen";"Seizoenssoep";"9.00";"66.00";"60.54";"5.46";"9.00";"1.50"
"Soepen";"Tomatensoep";"8.00";"51.43";"47.20";"4.23";"9.00";"4.17"
"Warme Dranken";"Cappuccino";"59.00";"198.80";"182.35";"16.45";"9.00";"7.70"
"Warme Dranken";"Dubbele Espresso ";"1.00";"3.60";"3.30";"0.30";"9.00";"0.90"
"Warme Dranken";"Espresso";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Warme Dranken";"Koffie";"49.00";"154.05";"141.30";"12.75";"9.00";"5.20"
"Warme Dranken";"Koffie Verkeerd";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"11.00";"44.20";"40.56";"3.64";"9.00";"2.55"
"Warme Dranken";"Thee";"20.00";"64.35";"59.01";"5.34";"9.00";"0.65"
"Warme Dranken";"Thee | Verse gember";"3.00";"11.06";"10.14";"0.92";"9.00";"0.79"
"Warme Dranken";"Thee | Verse munt";"7.00";"27.65";"25.34";"2.31";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wraps";"Wrap Zalm";"13.00";"87.00";"79.80";"7.20";"9.00";"7.25"
