"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Koude Dranken";"Bitter Lemon";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"23.00";"77.05";"70.61";"6.44";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Chocomel";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"19.00";"61.75";"56.62";"5.13";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Fanta";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Fristi";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"12.00";"39.00";"35.76";"3.24";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Rivella ";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"8.00";"28.00";"25.68";"2.32";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Tonic";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"6.00";"28.50";"26.16";"2.34";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"5.00";"18.75";"17.20";"1.55";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"9.00";"33.75";"30.96";"2.79";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snacks";"Kroket";"8.00";"30.40";"27.92";"2.48";"9.00";"0.00"
"Snacks";"Mosterd zakje";"1.00";"0.50";"0.46";"0.04";"9.00";"0.00"
"Snoep";"Chips";"3.00";"5.85";"5.37";"0.48";"9.00";"0.00"
"Soepen";"Seizoenssoep";"10.00";"75.00";"68.80";"6.20";"9.00";"0.00"
"Soepen";"Tomatensoep";"6.00";"41.70";"38.28";"3.42";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"53.00";"185.50";"170.13";"15.37";"9.00";"0.00"
"Warme Dranken";"Koffie";"47.00";"152.75";"140.06";"12.69";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"7.00";"29.75";"27.30";"2.45";"9.00";"0.00"
"Warme Dranken";"Thee";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"8.00";"31.60";"28.96";"2.64";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"3.00";"20.85";"17.22";"3.63";"21.00";"0.00"
"Wraps";"Wrap Zalm";"24.00";"174.00";"159.60";"14.40";"9.00";"0.00"
