"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"3.00";"14.25";"13.08";"1.17";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"5.00";"18.75";"17.20";"1.55";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"9.00";"33.75";"30.96";"2.79";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"9.00";"107.55";"98.64";"8.91";"9.00";"0.00"
"Soepen";"Seizoenssoep";"8.00";"60.00";"55.04";"4.96";"9.00";"0.00"
"Soepen";"Tomatensoep";"10.00";"69.50";"63.80";"5.70";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"70.00";"245.00";"224.70";"20.30";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Warme Dranken";"Koffie";"46.00";"149.50";"137.08";"12.42";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"9.00";"38.25";"35.10";"3.15";"9.00";"0.00"
"Warme Dranken";"Thee";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Wraps";"Wrap Zalm";"17.00";"123.25";"113.05";"10.20";"9.00";"0.00"
